# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-01-11 14:14:53 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07344400 Red River near Hosston, LA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 07344400
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	07344400	1989-07-01		
USGS	07344400	1989-07-02		
USGS	07344400	1989-07-03		
USGS	07344400	1989-07-04		
USGS	07344400	1989-07-05		
USGS	07344400	1989-07-06		
USGS	07344400	1989-07-07		
USGS	07344400	1989-07-08		
USGS	07344400	1989-07-09		
USGS	07344400	1989-07-10		
USGS	07344400	1989-07-11		
USGS	07344400	1989-07-12		
USGS	07344400	1989-07-13		
USGS	07344400	1989-07-14		
USGS	07344400	1989-07-15		
USGS	07344400	1989-07-16		
USGS	07344400	1989-07-17		
USGS	07344400	1989-07-18		
USGS	07344400	1989-07-19		
USGS	07344400	1989-07-20		
USGS	07344400	1989-07-21		
USGS	07344400	1989-07-22		
USGS	07344400	1989-07-23		
USGS	07344400	1989-07-24		
USGS	07344400	1989-07-25		
USGS	07344400	1989-07-26		
USGS	07344400	1989-07-27		
USGS	07344400	1989-07-28		
USGS	07344400	1989-07-29		
USGS	07344400	1989-07-30		
USGS	07344400	1989-07-31		
USGS	07344400	1989-08-01		
USGS	07344400	1989-08-02		
USGS	07344400	1989-08-03		
USGS	07344400	1989-08-04		
USGS	07344400	1989-08-05		
USGS	07344400	1989-08-06		
USGS	07344400	1989-08-07		
USGS	07344400	1989-08-08		
USGS	07344400	1989-08-09		
USGS	07344400	1989-08-10		
USGS	07344400	1989-08-11		
USGS	07344400	1989-08-12		
USGS	07344400	1989-08-13		
USGS	07344400	1989-08-14		
USGS	07344400	1989-08-15		
USGS	07344400	1989-08-16		
USGS	07344400	1989-08-17		
USGS	07344400	1989-08-18		
USGS	07344400	1989-08-19		
USGS	07344400	1989-08-20		
USGS	07344400	1989-08-21		
USGS	07344400	1989-08-22		
USGS	07344400	1989-08-23		
USGS	07344400	1989-08-24		
USGS	07344400	1989-08-25		
USGS	07344400	1989-08-26		
USGS	07344400	1989-08-27		
USGS	07344400	1989-08-28		
USGS	07344400	1989-08-29		
USGS	07344400	1989-08-30		
USGS	07344400	1989-08-31		
USGS	07344400	1989-09-01		
USGS	07344400	1989-09-02		
USGS	07344400	1989-09-03		
USGS	07344400	1989-09-04		
USGS	07344400	1989-09-05		
USGS	07344400	1989-09-06		
USGS	07344400	1989-09-07		
USGS	07344400	1989-09-08		
USGS	07344400	1989-09-09		
USGS	07344400	1989-09-10		
USGS	07344400	1989-09-11		
USGS	07344400	1989-09-12		
USGS	07344400	1989-09-13		
USGS	07344400	1989-09-14		
USGS	07344400	1989-09-15		
USGS	07344400	1989-09-16		
USGS	07344400	1989-09-17		
USGS	07344400	1989-09-18		
USGS	07344400	1989-09-19		
USGS	07344400	1989-09-20		
USGS	07344400	1989-09-21		
USGS	07344400	1989-09-22		
USGS	07344400	1989-09-23		
USGS	07344400	1989-09-24		
USGS	07344400	1989-09-25		
USGS	07344400	1989-09-26		
USGS	07344400	1989-09-27		
USGS	07344400	1989-09-28		
USGS	07344400	1989-09-29		
USGS	07344400	1989-09-30		
USGS	07344400	1989-10-01		
USGS	07344400	1989-10-02		
USGS	07344400	1989-10-03		
USGS	07344400	1989-10-04		
USGS	07344400	1989-10-05		
USGS	07344400	1989-10-06		
USGS	07344400	1989-10-07		
USGS	07344400	1989-10-08		
USGS	07344400	1989-10-09		
USGS	07344400	1989-10-10		
USGS	07344400	1989-10-11		
USGS	07344400	1989-10-12		
USGS	07344400	1989-10-13		
USGS	07344400	1989-10-14		
USGS	07344400	1989-10-15		
USGS	07344400	1989-10-16		
USGS	07344400	1989-10-17		
USGS	07344400	1989-10-18		
USGS	07344400	1989-10-19		
USGS	07344400	1989-10-20		
USGS	07344400	1989-10-21		
USGS	07344400	1989-10-22		
USGS	07344400	1989-10-23		
USGS	07344400	1989-10-24		
USGS	07344400	1989-10-25		
USGS	07344400	1989-10-26		
USGS	07344400	1989-10-27		
USGS	07344400	1989-10-28		
USGS	07344400	1989-10-29		
USGS	07344400	1989-10-30		
USGS	07344400	1989-10-31		
USGS	07344400	1989-11-01		
USGS	07344400	1989-11-02		
USGS	07344400	1989-11-03		
USGS	07344400	1989-11-04		
USGS	07344400	1989-11-05		
USGS	07344400	1989-11-06		
USGS	07344400	1989-11-07		
USGS	07344400	1989-11-08		
USGS	07344400	1989-11-09		
USGS	07344400	1989-11-10		
USGS	07344400	1989-11-11		
USGS	07344400	1989-11-12	4800	A
USGS	07344400	1989-11-13	4350	A
USGS	07344400	1989-11-14	4270	A
USGS	07344400	1989-11-15	4470	A
USGS	07344400	1989-11-16	4510	A
USGS	07344400	1989-11-17	4550	A
USGS	07344400	1989-11-18	4510	A
USGS	07344400	1989-11-19	4470	A
USGS	07344400	1989-11-20	4160	A
USGS	07344400	1989-11-21	4030	A
USGS	07344400	1989-11-22	4270	A
USGS	07344400	1989-11-23	4430	A
USGS	07344400	1989-11-24	4550	A
USGS	07344400	1989-11-25	4550	A
USGS	07344400	1989-11-26	4510	A
USGS	07344400	1989-11-27	4270	A
USGS	07344400	1989-11-28	3930	A
USGS	07344400	1989-11-29	3670	A
USGS	07344400	1989-11-30	3670	A
USGS	07344400	1989-12-01	3820	A
USGS	07344400	1989-12-02	3840	A
USGS	07344400	1989-12-03	3450	A
USGS	07344400	1989-12-04	3410	A
USGS	07344400	1989-12-05	3670	A
USGS	07344400	1989-12-06	3820	A
USGS	07344400	1989-12-07	4080	A
USGS	07344400	1989-12-08	4350	A
USGS	07344400	1989-12-09	4350	A
USGS	07344400	1989-12-10	4160	A
USGS	07344400	1989-12-11	4310	A
USGS	07344400	1989-12-12	4270	A
USGS	07344400	1989-12-13	3700	A
USGS	07344400	1989-12-14	3410	A
USGS	07344400	1989-12-15	3340	A
USGS	07344400	1989-12-16	3200	A
USGS	07344400	1989-12-17	3170	A
USGS	07344400	1989-12-18	3000	A
USGS	07344400	1989-12-19	2970	A
USGS	07344400	1989-12-20	3070	A
USGS	07344400	1989-12-21	3040	A
USGS	07344400	1989-12-22	3100	A
USGS	07344400	1989-12-23	3740	A
USGS	07344400	1989-12-24	3560	A
USGS	07344400	1989-12-25	3450	A
USGS	07344400	1989-12-26	4120	A
USGS	07344400	1989-12-27	4510	A
USGS	07344400	1989-12-28	4470	A
USGS	07344400	1989-12-29		
USGS	07344400	1989-12-30		
USGS	07344400	1989-12-31		
USGS	07344400	1990-01-01		
USGS	07344400	1990-01-02	4410	A
USGS	07344400	1990-01-03	4080	A
USGS	07344400	1990-01-04	3740	A
USGS	07344400	1990-01-05	3630	A
USGS	07344400	1990-01-06	3340	A
USGS	07344400	1990-01-07	3120	A
USGS	07344400	1990-01-08	2870	A
USGS	07344400	1990-01-09	2840	A
USGS	07344400	1990-01-10	2650	A
USGS	07344400	1990-01-11	2630	A
USGS	07344400	1990-01-12	2590	A
USGS	07344400	1990-01-13	2500	A
USGS	07344400	1990-01-14	2530	A
USGS	07344400	1990-01-15	2530	A
USGS	07344400	1990-01-16	2560	A
USGS	07344400	1990-01-17	2950	A
USGS	07344400	1990-01-18	4350	A
USGS	07344400	1990-01-19		
USGS	07344400	1990-01-20		
USGS	07344400	1990-01-21		
USGS	07344400	1990-01-22		
USGS	07344400	1990-01-23		
USGS	07344400	1990-01-24		
USGS	07344400	1990-01-25		
USGS	07344400	1990-01-26		
USGS	07344400	1990-01-27		
USGS	07344400	1990-01-28		
USGS	07344400	1990-01-29		
USGS	07344400	1990-01-30		
USGS	07344400	1990-01-31		
USGS	07344400	1990-02-01		
USGS	07344400	1990-02-02		
USGS	07344400	1990-02-03		
USGS	07344400	1990-02-04		
USGS	07344400	1990-02-05		
USGS	07344400	1990-02-06		
USGS	07344400	1990-02-07		
USGS	07344400	1990-02-08		
USGS	07344400	1990-02-09		
USGS	07344400	1990-02-10		
USGS	07344400	1990-02-11		
USGS	07344400	1990-02-12		
USGS	07344400	1990-02-13		
USGS	07344400	1990-02-14		
USGS	07344400	1990-02-15		
USGS	07344400	1990-02-16		
USGS	07344400	1990-02-17		
USGS	07344400	1990-02-18		
USGS	07344400	1990-02-19		
USGS	07344400	1990-02-20		
USGS	07344400	1990-02-21		
USGS	07344400	1990-02-22		
USGS	07344400	1990-02-23		
USGS	07344400	1990-02-24		
USGS	07344400	1990-02-25		
USGS	07344400	1990-02-26		
USGS	07344400	1990-02-27		
USGS	07344400	1990-02-28		
USGS	07344400	1990-03-01		
USGS	07344400	1990-03-02		
USGS	07344400	1990-03-03		
USGS	07344400	1990-03-04		
USGS	07344400	1990-03-05		
USGS	07344400	1990-03-06		
USGS	07344400	1990-03-07		
USGS	07344400	1990-03-08		
USGS	07344400	1990-03-09		
USGS	07344400	1990-03-10		
USGS	07344400	1990-03-11		
USGS	07344400	1990-03-12		
USGS	07344400	1990-03-13		
USGS	07344400	1990-03-14		
USGS	07344400	1990-03-15		
USGS	07344400	1990-03-16		
USGS	07344400	1990-03-17		
USGS	07344400	1990-03-18		
USGS	07344400	1990-03-19		
USGS	07344400	1990-03-20		
USGS	07344400	1990-03-21		
USGS	07344400	1990-03-22		
USGS	07344400	1990-03-23		
USGS	07344400	1990-03-24		
USGS	07344400	1990-03-25		
USGS	07344400	1990-03-26		
USGS	07344400	1990-03-27		
USGS	07344400	1990-03-28		
USGS	07344400	1990-03-29		
USGS	07344400	1990-03-30		
USGS	07344400	1990-03-31		
USGS	07344400	1990-04-01		
USGS	07344400	1990-04-02		
USGS	07344400	1990-04-03		
USGS	07344400	1990-04-04		
USGS	07344400	1990-04-05		
USGS	07344400	1990-04-06		
USGS	07344400	1990-04-07		
USGS	07344400	1990-04-08		
USGS	07344400	1990-04-09		
USGS	07344400	1990-04-10		
USGS	07344400	1990-04-11		
USGS	07344400	1990-04-12		
USGS	07344400	1990-04-13		
USGS	07344400	1990-04-14		
USGS	07344400	1990-04-15		
USGS	07344400	1990-04-16		
USGS	07344400	1990-04-17		
USGS	07344400	1990-04-18		
USGS	07344400	1990-04-19		
USGS	07344400	1990-04-20		
USGS	07344400	1990-04-21		
USGS	07344400	1990-04-22		
USGS	07344400	1990-04-23		
USGS	07344400	1990-04-24		
USGS	07344400	1990-04-25		
USGS	07344400	1990-04-26		
USGS	07344400	1990-04-27		
USGS	07344400	1990-04-28		
USGS	07344400	1990-04-29		
USGS	07344400	1990-04-30		
USGS	07344400	1990-05-01		
USGS	07344400	1990-05-02		
USGS	07344400	1990-05-03		
USGS	07344400	1990-05-04		
USGS	07344400	1990-05-05		
USGS	07344400	1990-05-06		
USGS	07344400	1990-05-07		
USGS	07344400	1990-05-08		
USGS	07344400	1990-05-09		
USGS	07344400	1990-05-10		
USGS	07344400	1990-05-11		
USGS	07344400	1990-05-12		
USGS	07344400	1990-05-13		
USGS	07344400	1990-05-14		
USGS	07344400	1990-05-15		
USGS	07344400	1990-05-16		
USGS	07344400	1990-05-17		
USGS	07344400	1990-05-18		
USGS	07344400	1990-05-19		
USGS	07344400	1990-05-20		
USGS	07344400	1990-05-21		
USGS	07344400	1990-05-22		
USGS	07344400	1990-05-23		
USGS	07344400	1990-05-24		
USGS	07344400	1990-05-25		
USGS	07344400	1990-05-26		
USGS	07344400	1990-05-27		
USGS	07344400	1990-05-28		
USGS	07344400	1990-05-29		
USGS	07344400	1990-05-30		
USGS	07344400	1990-05-31		
USGS	07344400	1990-06-01		
USGS	07344400	1990-06-02		
USGS	07344400	1990-06-03		
USGS	07344400	1990-06-04		
USGS	07344400	1990-06-05		
USGS	07344400	1990-06-06		
USGS	07344400	1990-06-07		
USGS	07344400	1990-06-08		
USGS	07344400	1990-06-09		
USGS	07344400	1990-06-10		
USGS	07344400	1990-06-11		
USGS	07344400	1990-06-12		
USGS	07344400	1990-06-13		
USGS	07344400	1990-06-14		
USGS	07344400	1990-06-15		
USGS	07344400	1990-06-16		
USGS	07344400	1990-06-17		
USGS	07344400	1990-06-18		
USGS	07344400	1990-06-19		
USGS	07344400	1990-06-20		
USGS	07344400	1990-06-21		
USGS	07344400	1990-06-22		
USGS	07344400	1990-06-23		
USGS	07344400	1990-06-24		
USGS	07344400	1990-06-25		
USGS	07344400	1990-06-26		
USGS	07344400	1990-06-27		
USGS	07344400	1990-06-28		
USGS	07344400	1990-06-29		
USGS	07344400	1990-06-30		
USGS	07344400	1990-07-01		
USGS	07344400	1990-07-02		
USGS	07344400	1990-07-03		
USGS	07344400	1990-07-04		
USGS	07344400	1990-07-05		
USGS	07344400	1990-07-06		
USGS	07344400	1990-07-07		
USGS	07344400	1990-07-08		
USGS	07344400	1990-07-09		
USGS	07344400	1990-07-10		
USGS	07344400	1990-07-11		
USGS	07344400	1990-07-12		
USGS	07344400	1990-07-13		
USGS	07344400	1990-07-14		
USGS	07344400	1990-07-15		
USGS	07344400	1990-07-16		
USGS	07344400	1990-07-17		
USGS	07344400	1990-07-18		
USGS	07344400	1990-07-19		
USGS	07344400	1990-07-20		
USGS	07344400	1990-07-21		
USGS	07344400	1990-07-22		
USGS	07344400	1990-07-23		
USGS	07344400	1990-07-24		
USGS	07344400	1990-07-25		
USGS	07344400	1990-07-26		
USGS	07344400	1990-07-27		
USGS	07344400	1990-07-28		
USGS	07344400	1990-07-29		
USGS	07344400	1990-07-30		
USGS	07344400	1990-07-31		
USGS	07344400	1990-08-01		
USGS	07344400	1990-08-02		
USGS	07344400	1990-08-03		
USGS	07344400	1990-08-04		
USGS	07344400	1990-08-05		
USGS	07344400	1990-08-06		
USGS	07344400	1990-08-07		
USGS	07344400	1990-08-08		
USGS	07344400	1990-08-09		
USGS	07344400	1990-08-10		
USGS	07344400	1990-08-11		
USGS	07344400	1990-08-12		
USGS	07344400	1990-08-13		
USGS	07344400	1990-08-14		
USGS	07344400	1990-08-15		
USGS	07344400	1990-08-16		
USGS	07344400	1990-08-17		
USGS	07344400	1990-08-18		
USGS	07344400	1990-08-19		
USGS	07344400	1990-08-20		
USGS	07344400	1990-08-21		
USGS	07344400	1990-08-22		
USGS	07344400	1990-08-23		
USGS	07344400	1990-08-24		
USGS	07344400	1990-08-25		
USGS	07344400	1990-08-26		
USGS	07344400	1990-08-27		
USGS	07344400	1990-08-28		
USGS	07344400	1990-08-29		
USGS	07344400	1990-08-30		
USGS	07344400	1990-08-31		
USGS	07344400	1990-09-01		
USGS	07344400	1990-09-02		
USGS	07344400	1990-09-03		
USGS	07344400	1990-09-04		
USGS	07344400	1990-09-05		
USGS	07344400	1990-09-06		
USGS	07344400	1990-09-07		
USGS	07344400	1990-09-08		
USGS	07344400	1990-09-09		
USGS	07344400	1990-09-10		
USGS	07344400	1990-09-11		
USGS	07344400	1990-09-12		
USGS	07344400	1990-09-13		
USGS	07344400	1990-09-14		
USGS	07344400	1990-09-15		
USGS	07344400	1990-09-16		
USGS	07344400	1990-09-17		
USGS	07344400	1990-09-18		
USGS	07344400	1990-09-19		
USGS	07344400	1990-09-20		
USGS	07344400	1990-09-21		
USGS	07344400	1990-09-22		
USGS	07344400	1990-09-23		
USGS	07344400	1990-09-24		
USGS	07344400	1990-09-25		
USGS	07344400	1990-09-26		
USGS	07344400	1990-09-27		
USGS	07344400	1990-09-28		
USGS	07344400	1990-09-29		
USGS	07344400	1990-09-30		
USGS	07344400	1990-10-01		
USGS	07344400	1990-10-02		
USGS	07344400	1990-10-03		
USGS	07344400	1990-10-04		
USGS	07344400	1990-10-05		
USGS	07344400	1990-10-06		
USGS	07344400	1990-10-07		
USGS	07344400	1990-10-08		
USGS	07344400	1990-10-09		
USGS	07344400	1990-10-10		
USGS	07344400	1990-10-11		
USGS	07344400	1990-10-12		
USGS	07344400	1990-10-13		
USGS	07344400	1990-10-14		
USGS	07344400	1990-10-15		
USGS	07344400	1990-10-16		
USGS	07344400	1990-10-17		
USGS	07344400	1990-10-18		
USGS	07344400	1990-10-19		
USGS	07344400	1990-10-20		
USGS	07344400	1990-10-21		
USGS	07344400	1990-10-22		
USGS	07344400	1990-10-23		
USGS	07344400	1990-10-24		
USGS	07344400	1990-10-25		
USGS	07344400	1990-10-26		
USGS	07344400	1990-10-27		
USGS	07344400	1990-10-28		
USGS	07344400	1990-10-29		
USGS	07344400	1990-10-30		
USGS	07344400	1990-10-31		
USGS	07344400	1990-11-01		
USGS	07344400	1990-11-02		
USGS	07344400	1990-11-03		
USGS	07344400	1990-11-04		
USGS	07344400	1990-11-05		
USGS	07344400	1990-11-06		
USGS	07344400	1990-11-07		
USGS	07344400	1990-11-08		
USGS	07344400	1990-11-09		
USGS	07344400	1990-11-10		
USGS	07344400	1990-11-11		
USGS	07344400	1990-11-12		
USGS	07344400	1990-11-13		
USGS	07344400	1990-11-14		
USGS	07344400	1990-11-15		
USGS	07344400	1990-11-16		
USGS	07344400	1990-11-17		
USGS	07344400	1990-11-18		
USGS	07344400	1990-11-19		
USGS	07344400	1990-11-20		
USGS	07344400	1990-11-21		
USGS	07344400	1990-11-22		
USGS	07344400	1990-11-23		
USGS	07344400	1990-11-24		
USGS	07344400	1990-11-25		
USGS	07344400	1990-11-26		
USGS	07344400	1990-11-27		
USGS	07344400	1990-11-28		
USGS	07344400	1990-11-29		
USGS	07344400	1990-11-30		
USGS	07344400	1990-12-01		
USGS	07344400	1990-12-02		
USGS	07344400	1990-12-03		
USGS	07344400	1990-12-04		
USGS	07344400	1990-12-05		
USGS	07344400	1990-12-06		
USGS	07344400	1990-12-07		
USGS	07344400	1990-12-08		
USGS	07344400	1990-12-09		
USGS	07344400	1990-12-10		
USGS	07344400	1990-12-11		
USGS	07344400	1990-12-12		
USGS	07344400	1990-12-13		
USGS	07344400	1990-12-14		
USGS	07344400	1990-12-15		
USGS	07344400	1990-12-16		
USGS	07344400	1990-12-17		
USGS	07344400	1990-12-18		
USGS	07344400	1990-12-19		
USGS	07344400	1990-12-20		
USGS	07344400	1990-12-21		
USGS	07344400	1990-12-22		
USGS	07344400	1990-12-23		
USGS	07344400	1990-12-24		
USGS	07344400	1990-12-25		
USGS	07344400	1990-12-26		
USGS	07344400	1990-12-27		
USGS	07344400	1990-12-28		
USGS	07344400	1990-12-29		
USGS	07344400	1990-12-30		
USGS	07344400	1990-12-31		
USGS	07344400	1991-01-01		
USGS	07344400	1991-01-02		
USGS	07344400	1991-01-03		
USGS	07344400	1991-01-04		
USGS	07344400	1991-01-05		
USGS	07344400	1991-01-06		
USGS	07344400	1991-01-07		
USGS	07344400	1991-01-08		
USGS	07344400	1991-01-09		
USGS	07344400	1991-01-10		
USGS	07344400	1991-01-11		
USGS	07344400	1991-01-12		
USGS	07344400	1991-01-13		
USGS	07344400	1991-01-14		
USGS	07344400	1991-01-15		
USGS	07344400	1991-01-16		
USGS	07344400	1991-01-17		
USGS	07344400	1991-01-18		
USGS	07344400	1991-01-19		
USGS	07344400	1991-01-20		
USGS	07344400	1991-01-21		
USGS	07344400	1991-01-22		
USGS	07344400	1991-01-23		
USGS	07344400	1991-01-24		
USGS	07344400	1991-01-25		
USGS	07344400	1991-01-26		
USGS	07344400	1991-01-27		
USGS	07344400	1991-01-28		
USGS	07344400	1991-01-29		
USGS	07344400	1991-01-30		
USGS	07344400	1991-01-31		
USGS	07344400	1991-02-01		
USGS	07344400	1991-02-02		
USGS	07344400	1991-02-03		
USGS	07344400	1991-02-04		
USGS	07344400	1991-02-05		
USGS	07344400	1991-02-06		
USGS	07344400	1991-02-07		
USGS	07344400	1991-02-08		
USGS	07344400	1991-02-09		
USGS	07344400	1991-02-10		
USGS	07344400	1991-02-11		
USGS	07344400	1991-02-12		
USGS	07344400	1991-02-13		
USGS	07344400	1991-02-14		
USGS	07344400	1991-02-15		
USGS	07344400	1991-02-16		
USGS	07344400	1991-02-17		
USGS	07344400	1991-02-18		
USGS	07344400	1991-02-19		
USGS	07344400	1991-02-20		
USGS	07344400	1991-02-21		
USGS	07344400	1991-02-22		
USGS	07344400	1991-02-23		
USGS	07344400	1991-02-24		
USGS	07344400	1991-02-25		
USGS	07344400	1991-02-26		
USGS	07344400	1991-02-27		
USGS	07344400	1991-02-28		
USGS	07344400	1991-03-01		
USGS	07344400	1991-03-02		
USGS	07344400	1991-03-03		
USGS	07344400	1991-03-04		
USGS	07344400	1991-03-05		
USGS	07344400	1991-03-06		
USGS	07344400	1991-03-07		
USGS	07344400	1991-03-08		
USGS	07344400	1991-03-09		
USGS	07344400	1991-03-10		
USGS	07344400	1991-03-11		
USGS	07344400	1991-03-12		
USGS	07344400	1991-03-13		
USGS	07344400	1991-03-14		
USGS	07344400	1991-03-15		
USGS	07344400	1991-03-16		
USGS	07344400	1991-03-17		
USGS	07344400	1991-03-18		
USGS	07344400	1991-03-19		
USGS	07344400	1991-03-20		
USGS	07344400	1991-03-21		
USGS	07344400	1991-03-22		
USGS	07344400	1991-03-23		
USGS	07344400	1991-03-24		
USGS	07344400	1991-03-25		
USGS	07344400	1991-03-26		
USGS	07344400	1991-03-27		
USGS	07344400	1991-03-28		
USGS	07344400	1991-03-29		
USGS	07344400	1991-03-30		
USGS	07344400	1991-03-31		
USGS	07344400	1991-04-01		
USGS	07344400	1991-04-02		
USGS	07344400	1991-04-03		
USGS	07344400	1991-04-04		
USGS	07344400	1991-04-05		
USGS	07344400	1991-04-06		
USGS	07344400	1991-04-07		
USGS	07344400	1991-04-08		
USGS	07344400	1991-04-09		
USGS	07344400	1991-04-10		
USGS	07344400	1991-04-11		
USGS	07344400	1991-04-12		
USGS	07344400	1991-04-13		
USGS	07344400	1991-04-14		
USGS	07344400	1991-04-15		
USGS	07344400	1991-04-16		
USGS	07344400	1991-04-17		
USGS	07344400	1991-04-18		
USGS	07344400	1991-04-19		
USGS	07344400	1991-04-20		
USGS	07344400	1991-04-21		
USGS	07344400	1991-04-22		
USGS	07344400	1991-04-23		
USGS	07344400	1991-04-24		
USGS	07344400	1991-04-25		
USGS	07344400	1991-04-26		
USGS	07344400	1991-04-27		
USGS	07344400	1991-04-28		
USGS	07344400	1991-04-29		
USGS	07344400	1991-04-30		
USGS	07344400	1991-05-01		
USGS	07344400	1991-05-02		
USGS	07344400	1991-05-03		
USGS	07344400	1991-05-04		
USGS	07344400	1991-05-05		
USGS	07344400	1991-05-06		
USGS	07344400	1991-05-07		
USGS	07344400	1991-05-08		
USGS	07344400	1991-05-09		
USGS	07344400	1991-05-10		
USGS	07344400	1991-05-11		
USGS	07344400	1991-05-12		
USGS	07344400	1991-05-13		
USGS	07344400	1991-05-14		
USGS	07344400	1991-05-15		
USGS	07344400	1991-05-16		
USGS	07344400	1991-05-17		
USGS	07344400	1991-05-18		
USGS	07344400	1991-05-19		
USGS	07344400	1991-05-20		
USGS	07344400	1991-05-21		
USGS	07344400	1991-05-22		
USGS	07344400	1991-05-23		
USGS	07344400	1991-05-24		
USGS	07344400	1991-05-25		
USGS	07344400	1991-05-26		
USGS	07344400	1991-05-27		
USGS	07344400	1991-05-28		
USGS	07344400	1991-05-29		
USGS	07344400	1991-05-30		
USGS	07344400	1991-05-31		
USGS	07344400	1991-06-01		
USGS	07344400	1991-06-02		
USGS	07344400	1991-06-03		
USGS	07344400	1991-06-04		
USGS	07344400	1991-06-05		
USGS	07344400	1991-06-06		
USGS	07344400	1991-06-07		
USGS	07344400	1991-06-08		
USGS	07344400	1991-06-09		
USGS	07344400	1991-06-10		
USGS	07344400	1991-06-11		
USGS	07344400	1991-06-12		
USGS	07344400	1991-06-13		
USGS	07344400	1991-06-14		
USGS	07344400	1991-06-15		
USGS	07344400	1991-06-16		
USGS	07344400	1991-06-17		
USGS	07344400	1991-06-18		
USGS	07344400	1991-06-19		
USGS	07344400	1991-06-20		
USGS	07344400	1991-06-21		
USGS	07344400	1991-06-22		
USGS	07344400	1991-06-23		
USGS	07344400	1991-06-24		
USGS	07344400	1991-06-25		
USGS	07344400	1991-06-26		
USGS	07344400	1991-06-27		
USGS	07344400	1991-06-28		
USGS	07344400	1991-06-29		
USGS	07344400	1991-06-30		
USGS	07344400	1991-07-01		
USGS	07344400	1991-07-02		
USGS	07344400	1991-07-03		
USGS	07344400	1991-07-04		
USGS	07344400	1991-07-05		
USGS	07344400	1991-07-06		
USGS	07344400	1991-07-07		
USGS	07344400	1991-07-08		
USGS	07344400	1991-07-09		
USGS	07344400	1991-07-10		
USGS	07344400	1991-07-11		
USGS	07344400	1991-07-12		
USGS	07344400	1991-07-13		
USGS	07344400	1991-07-14		
USGS	07344400	1991-07-15		
USGS	07344400	1991-07-16		
USGS	07344400	1991-07-17		
USGS	07344400	1991-07-18		
USGS	07344400	1991-07-19		
USGS	07344400	1991-07-20		
USGS	07344400	1991-07-21		
USGS	07344400	1991-07-22		
USGS	07344400	1991-07-23		
USGS	07344400	1991-07-24		
USGS	07344400	1991-07-25		
USGS	07344400	1991-07-26		
USGS	07344400	1991-07-27		
USGS	07344400	1991-07-28		
USGS	07344400	1991-07-29		
USGS	07344400	1991-07-30		
USGS	07344400	1991-07-31		
USGS	07344400	1991-08-01		
USGS	07344400	1991-08-02		
USGS	07344400	1991-08-03		
USGS	07344400	1991-08-04		
USGS	07344400	1991-08-05		
USGS	07344400	1991-08-06		
USGS	07344400	1991-08-07		
USGS	07344400	1991-08-08		
USGS	07344400	1991-08-09		
USGS	07344400	1991-08-10		
USGS	07344400	1991-08-11		
USGS	07344400	1991-08-12		
USGS	07344400	1991-08-13		
USGS	07344400	1991-08-14		
USGS	07344400	1991-08-15		
USGS	07344400	1991-08-16		
USGS	07344400	1991-08-17		
USGS	07344400	1991-08-18		
USGS	07344400	1991-08-19		
USGS	07344400	1991-08-20		
USGS	07344400	1991-08-21		
USGS	07344400	1991-08-22		
USGS	07344400	1991-08-23		
USGS	07344400	1991-08-24		
USGS	07344400	1991-08-25		
USGS	07344400	1991-08-26	4820	A
USGS	07344400	1991-08-27		
USGS	07344400	1991-08-28		
USGS	07344400	1991-08-29		
USGS	07344400	1991-08-30		
USGS	07344400	1991-08-31		
USGS	07344400	1991-09-01		
USGS	07344400	1991-09-02		
USGS	07344400	1991-09-03		
USGS	07344400	1991-09-04		
USGS	07344400	1991-09-05		
USGS	07344400	1991-09-06		
USGS	07344400	1991-09-07		
USGS	07344400	1991-09-08		
USGS	07344400	1991-09-09		
USGS	07344400	1991-09-10		
USGS	07344400	1991-09-11		
USGS	07344400	1991-09-12		
USGS	07344400	1991-09-13		
USGS	07344400	1991-09-14		
USGS	07344400	1991-09-15		
USGS	07344400	1991-09-16		
USGS	07344400	1991-09-17		
USGS	07344400	1991-09-18		
USGS	07344400	1991-09-19		
USGS	07344400	1991-09-20		
USGS	07344400	1991-09-21		
USGS	07344400	1991-09-22		
USGS	07344400	1991-09-23		
USGS	07344400	1991-09-24		
USGS	07344400	1991-09-25		
USGS	07344400	1991-09-26		
USGS	07344400	1991-09-27		
USGS	07344400	1991-09-28		
